Type,SSC_NAME,Subsegment,TEC_NAME,Pollutant,Load,Slope,R2,a,b,c,d,e,f,g,Vmin,Vmax,Function_ID,Speed,Function,Calc_func,100
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,0%,0.9932044781,58.0275186668,0.9880540173,-1.1204147628,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.14039,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,0%,0.9970346121,0.8710273766,-1.0663859478,0.0126260673,-0.0694977784,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.01680,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,0%,0.9830810638,42.4766804452,7.0991033675,-0.0401777471,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00281,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,0%,0.975917126,2522.4664570735,1.0061712305,-0.7042451866,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),185.88621,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,0%,0.9979215683,3.021844291,-0.3788233818,36.5993664634,-1.3337510994,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.65527,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,0%,0.9911003011,-0.1472056948,0.0213515611,1.2806193285,0,0,0,0,12,86,6,86,(1/(a+(b*(x^c)))),0.15970,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,0%,0.9941911729,0.1375755444,-0.4970010289,0.7938985076,-1.2717544087,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.01779,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,0%,0.9845694947,48.1931802544,5.5751989484,-0.0269791007,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00305,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,0%,0.9639479747,2115.2163274702,1.0023133945,-0.5641677176,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),209.06299,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,0,-6%,0.9933643656,12.4979882122,0.9547962232,-0.6547358898,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.01266,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,0,-6%,0.9884585001,15.3437099225,0.9542736852,-0.5713666709,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02150,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,0,-6%,0.9941816461,1.9882733804,0.1833573557,0.4692115099,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.00217,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,0,-6%,0.9940410242,0.0560420156,0.9937925374,-0.952064899,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00047,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,0,-6%,0.9825198404,13.8106062948,-22.1845195962,-2.7258170944,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.09969,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,50,-6%,0.9916071024,-0.0775106641,2.5312754986,5.9418499784,2.3875657006,-0.0141219713,0,0,12,84,10,84,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00032,84
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,-6%,0.9838728105,11.5100598873,0.9495122419,-0.4583041141,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.01736,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,-6%,0.9929767935,2.3288317522,-9.4251898959,-1.8762418132,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00216,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,-6%,0.9922897888,0.0503391748,0.99301033,-0.914178478,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00047,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,-6%,0.975330759,14.2253600102,-24.8124156603,-2.8337669099,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),3.72200,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,-6%,0.9906355806,-0.0619860572,2.1142132664,6.8564391142,2.6538878435,-0.0172497592,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00111,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,-6%,0.9802339247,-0.1244982372,3.4043114168,5.9068781525,2.2734972505,-0.0110835607,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00053,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,-6%,0.9918736338,2.2598076239,-9.4482172248,-1.8646765498,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00212,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,-6%,0.9902605381,0.0440905371,0.9916825942,-0.861296742,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00046,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,-6%,0.9679211901,14.3913398261,-26.334525344,-2.8657578613,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),3.74358,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,0,-4%,0.993399452,21.4264783443,0.9748424651,-0.8954672813,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.04436,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,0,-4%,0.986989652,-0.3327343142,22.0921863818,1.0040052525,1.1435276157,-0.0002709815,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.03954,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,0,-4%,0.9945001196,0.8083221814,0.9872354105,-1.0225888781,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00282,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,0,-4%,0.9918580025,0.0560536419,0.9919110577,-0.8904207221,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00053,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,0,-4%,0.9811348741,1812.6359736441,0.971773274,-0.6810327143,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),7.43772,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,50,-4%,0.992345725,-0.0854198274,12.4459975103,1.0055011927,1.1102761814,0.0111295438,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00683,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,-4%,0.9805712124,-0.3502591647,8.9817827769,2.4096543428,1.2589823994,-0.0005216958,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.01760,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,-4%,0.9932701618,0.590721997,0.9833767369,-0.9072875091,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00246,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,-4%,0.9886599184,0.0446993495,0.9886519881,-0.7828670884,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00051,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,-4%,0.9717035004,1044.6942597666,0.963803456,-0.4297547244,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),6.46604,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,-4%,0.9910405624,8.5828297824,0.9585128633,-0.5009132698,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02410,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,-4%,0.9762508153,-0.3302152187,5.5822716184,3.8910076424,1.5425993285,-0.0032162376,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02011,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,-4%,0.9920170942,0.4753101862,0.9803199178,-0.8159110907,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00227,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,-4%,0.9852124297,0.0380572706,0.9858460273,-0.6962799727,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00050,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,-4%,0.9630884573,724.0849774428,0.9586918994,-0.2510259174,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),6.28897,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,0,-2%,0.9937386845,0.3244182632,26.6490047799,0.2852643805,1.0169473143,0.0341090893,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.34474,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,0,-2%,0.9963013375,0.5049067409,41.2237563436,-0.0279827891,0.895142995,0.0272878899,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.57593,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,0,-2%,0.9949139044,1.4203701621,1.0082561553,-1.2895739626,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00922,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,0,-2%,0.9898518885,-2.1552009814,-2.5158058443,-1.0820360556,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00091,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,0,-2%,0.9815926946,3942.9127776535,1.0022766171,-1.0272403928,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),49.38052,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,50,-2%,0.9951745213,-0.1227674732,25.8994824361,0.2223011156,1.0706650086,-0.0002384333,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.15448,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,-2%,0.9934169414,36.8956174375,0.9942280765,-0.9260772082,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.36247,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,-2%,0.9948594341,0.6890586595,0.9929442437,-0.9445498455,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00558,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,-2%,0.9833076995,0.0407704218,0.9896872008,-0.675959561,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00082,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,-2%,0.9709052567,1611.9308068906,0.9839507204,-0.5604624338,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),33.02483,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,-2%,0.9929857403,-0.2209514702,20.3855466816,0.3055307614,0.9855932173,-8.99144314642776E-005,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.11902,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,-2%,0.9898565322,43.5790123476,0.9960704854,-1.0069257471,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.35021,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,-2%,0.9920608295,0.5078040177,0.988089143,-0.8060634688,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00500,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,-2%,0.9783320088,0.0321263706,0.9856071054,-0.5411470375,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00083,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,-2%,0.9605686176,-0.0017972936,0.3279040637,-21.3366287962,559.9794691583,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),7.02849,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,0,2%,0.9984304343,26.3301017722,1.0099429015,-0.9589640688,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.86073,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,0,2%,0.9969389475,0.2454072404,34.0532269127,-0.3954546184,0.418061446,0.0832488296,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.24818,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,0,2%,0.9989703686,0.7673391139,1.0081743953,-0.9596000628,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02151,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,0,2%,0.9844506654,0.000041373,0.9471719804,0.0530500755,-0.7548178076,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.00465,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,0,2%,0.9889947771,2525.5272068808,1.0112339707,-0.6981683103,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),294.43436,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,50,2%,0.9972871587,1.3139006027,-0.1012673098,37.4391201339,-1.214238588,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.00452,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,2%,0.9966519161,0.3590273617,13.4988949638,-0.1333783932,-0.1856420309,0.1771503705,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.35903,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,2%,0.9968369409,0.68315539,1.0102638462,-0.9075723605,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02885,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,2%,0.9809093436,0.0636071988,-0.9719671694,0.0042317851,0.0186493891,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.00544,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,2%,0.9769396285,2119.5899026152,1.0081213775,-0.5298785535,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),401.14878,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,2%,0.9951012588,8.3354875393,-0.4649296598,1734.9389336269,-3.3869181091,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.05130,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,2%,0.9909727911,0.4754603925,8.2703644586,1.8710984493,-0.0679302823,0.3228854396,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.47546,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,2%,0.9930331372,4.1283124798,0.691429074,-0.0052060053,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.03986,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,2%,0.9809571075,-4.09381287362777E-008,6.95364275091172E-006,-0.0004254437,0.0156579133,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00446,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,2%,0.9661048054,1983.7217496705,1.0057827265,-0.4205087797,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),500.45614,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,0,4%,0.9979365413,49.7872036995,-1.3036593892,1.242865161,-0.0625704982,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.09024,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,0,4%,0.9978532194,0.3805408054,4.4304669646,5.315556078,1.5473413178,0.1350539245,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.38055,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,0,4%,0.9979353528,0.8454202467,1.0131398153,-0.9932748061,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.03113,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,0,4%,0.9702863166,0.0085732521,-0.0772434303,0.475919794,-2.0717065585,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.00612,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,0,4%,0.9868494902,2100.9563377236,1.0099374219,-0.5419407878,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),439.90346,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,50,4%,0.9931349321,7.6718715055,-0.4179598443,253.4881881518,-2.4841813423,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.19619,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,4%,0.9873579861,0.5864428633,167.2408280171,3.1682638978,0.782906476,0.5108930285,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.58644,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,4%,0.9910004692,0.6813451006,-0.8522622954,0.0020137115,0.6112487743,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.04595,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,4%,0.9772748118,-2.43257437911292E-008,4.00445618573608E-006,-0.0002865529,0.0149695624,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00447,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,4%,0.9772643952,1803.5437020246,1.0061948763,-0.3584903786,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),621.28135,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,4%,0.9915896942,-2.12354590403361E-005,0.0031623188,-0.1688560777,4.9920343939,0,0,0,12,74,14,74,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.20842,74
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,4%,0.9335455818,-1.42839934137212E-006,0.0004743492,-0.0307330028,1.2919862279,0,0,0,12,74,14,74,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.03646,74
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,4%,0.9896330427,0.5875108155,1.014253157,-0.7714840316,0,0,0,0,12,74,0,74,((a*(b^x))*(x^c)),0.06050,74
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,4%,0.9762853912,-3.14204090054856E-008,5.3021715586297E-006,-0.0003983675,0.0180945547,0,0,0,12,74,14,74,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00492,74
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,4%,0.975687623,6.7247503747,2.9251742948,-0.0285032996,0,0,0,0,12,74,13,74,rxp((a+(b/x))+(c*ln(x))),766.31990,74
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,0,6%,0.9951994386,7.422653535,-0.4082913086,4487.7521189031,-3.6186432013,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.20471,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,0,6%,0.998158044,0.4901772768,2.3384363226,20.0926858043,8.8237161697,-0.1822646354,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.55634,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,0,6%,0.9961776071,0.7221281936,1.0145405526,-0.9157874697,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.04229,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,0,6%,0.9806291828,-4.35068711555967E-008,6.35719486580098E-006,-0.0003399958,0.0144817752,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00459,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,0,6%,0.9857913195,3839.1510114569,-0.8686085153,151.8977039077,0.2630697123,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),570.44873,86
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,50,6%,0.9897169221,-2.50352596283443E-005,0.0036259012,-0.1856845251,5.2282789361,0,0,0,12,72,14,72,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.31130,72
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,50,6%,0.955918085,-1.78626429502904E-006,0.0005724232,-0.0346916575,1.3335668521,0,0,0,12,72,14,72,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.13649,72
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,50,6%,0.9926020022,0.5361724506,1.0137930677,-0.7364177142,0,0,0,0,12,72,0,72,((a*(b^x))*(x^c)),0.06164,72
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,50,6%,0.9764401197,-2.56555419128481E-008,4.16678441960118E-006,-0.0003480543,0.0180261038,0,0,0,12,72,14,72,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00499,72
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,50,6%,0.9863165058,6.5882798525,3.3511339043,0.0123475675,0,0,0,0,12,72,13,72,rxp((a+(b/x))+(c*ln(x))),802.41811,72
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,CO,100,6%,0.9939185443,-3.79252005365839E-005,0.0048775549,-0.2144131219,5.7979774993,0,0,0,12,55,14,55,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.45005,55
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,NOx,100,6%,0.9770002088,-6.03962420633502E-006,0.0011914966,-0.0502878129,1.6535280111,0,0,0,12,55,14,55,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.48713,55
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,HC,100,6%,0.9951933222,-94423.3124655158,11132.4926824484,4.9687170007,0,0,0,0,12,55,2,55,((a+(b*x))^((-1)/c)),0.07079,55
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,PM,100,6%,0.9797457604,0.0353400221,0.988804471,-0.2523952393,0,0,0,0,12,55,0,55,((a*(b^x))*(x^c)),0.00692,55
HDV,Rigid 20 - 26 t,RT >20-26t Euro-VI,HD Euro VI,FC,100,6%,0.985130392,-0.0051485196,0.6390372993,-27.7589207795,1499.581354997,0,0,0,12,55,14,55,(((a*(x^3))+(b*(x^2))+(c*x))+d),"1,049.34359",55
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,CO,0,0%,0.9907169358,10086.9350565088,-3.6780990077,25.2847560684,-0.6446437586,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.43229,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,NOx,0,0%,0.9844567335,113.6150363001,1.0086802367,-0.7604026409,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),8.07681,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,HC,0,0%,0.9948996145,-0.0876550726,0.0345072298,1.3199806948,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.44872,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,PM,0,0%,0.9966106068,-0.7833549232,0.1377954079,1.8231105993,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.26751,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,FC,0,0%,0.9953973428,4462.2281774866,1.0085247439,-0.8564357552,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),204.09018,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,CO,50,0%,0.9750349599,1.6875128466,52.0028749449,-0.3106666193,0.6692456514,0.0350306981,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),1.78242,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,NOx,50,0%,0.9671806188,93.4346844923,1.0043561251,-0.6004025573,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),9.36214,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,HC,50,0%,0.9935845653,-0.129244496,0.0394915623,1.3144191762,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.40629,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,PM,50,0%,0.9907379503,0.299950013,7.7488062641,-0.0078863792,0.7455190342,0.026071199,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.32934,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,FC,50,0%,0.9901638192,3884.1678821364,1.0057844949,-0.7468949884,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),229.01046,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,CO,100,0%,0.9572052568,2.0493923792,11.9595344422,0.5685460031,0.1228318865,0.0748545736,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),2.06891,86
HDV,Rigid 26 - 28 t,RT >26-28t 80ties,Conventional,NOx,100,0%,0.9534251106,82.8158710249,1.0007854015,-0.4784851195,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),10.51496,86
